seed,K,N,L,T,delta_stab,delta_val,target_bias,influence_mode,stability_competitor_mode,objective,joint_method,phd_method,joint_label,phd_label,num_shared_budgets,exactly_identical,differs_at_any_budget,num_different_budgets,first_different_budget,joint_value_at_first_difference,phd_value_at_first_difference,joint_curve,phd_curve
0,10,3,2,6,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:0.666666666667;2:0.333333333333;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:0.666666666667;2:0.333333333333;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.333333333333;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.333333333333;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,2,8,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0.666666666667;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0.666666666667;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,4,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:0.666666666667;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:0.666666666667;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0.666666666667;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0.666666666667;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,6,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:0.666666666667;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:0.666666666667;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0.666666666667;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0.666666666667;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,3,8,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:0.666666666667;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:0.666666666667;2:0.666666666667;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,4,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,6,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,4,8,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.333333333333;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.333333333333;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.333333333333;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,4,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.333333333333;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0.2,0,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:1;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0.2,0,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:0.666666666667;4:0;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0.2,0.2,0.1,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:1;3:1;4:0.666666666667;5:0;6:0;7:0;8:0;9:0;10:0
0,10,3,5,6,0.2,0.2,0.3,dense,all,validity_full_harmful_sequence_per_prompt,Shared MILP,TPA max-token sequence,Joint row-column MILP,TPA sequence baseline,11,True,False,0,,,,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0,0:1;1:1;2:0.666666666667;3:0;4:0;5:0;6:0;7:0;8:0;9:0;10:0
